Date,Time,Temp,Humidity,Heat
2024-01-12,15:00:00,27.52,60.37,81.54
2024-01-12,15:30:00,24.48,77.71,76.06
2024-01-12,16:00:00,22.55,54.68,72.59
2024-01-12,16:30:00,27.43,45.3,81.37
2024-01-12,17:00:00,23.0,72.17,73.4
2024-01-12,17:30:00,22.47,78.64,72.45
2024-01-12,18:00:00,23.29,77.45,73.92
2024-01-12,18:30:00,23.9,41.89,75.02
2024-01-12,19:00:00,24.34,54.32,75.81
2024-01-12,19:30:00,23.89,57.27,75.0
2024-01-12,20:00:00,25.84,76.93,78.51
2024-01-12,20:30:00,26.94,70.36,80.49
2024-01-12,21:00:00,27.16,49.54,80.89
2024-01-12,21:30:00,24.41,41.17,75.94
2024-01-12,22:00:00,23.43,40.22,74.17
2024-01-12,22:30:00,25.71,54.35,78.28
2024-01-12,23:00:00,25.73,74.39,78.31
2024-01-12,23:30:00,27.07,68.3,80.73
2024-01-13,00:00:00,26.87,45.88,80.37
2024-01-13,00:30:00,22.91,61.4,73.24
2024-01-13,01:00:00,23.25,54.3,73.85
2024-01-13,01:30:00,23.55,75.05,74.39
2024-01-13,02:00:00,24.29,78.03,75.72
2024-01-13,02:30:00,25.58,76.03,78.04
2024-01-13,03:00:00,22.19,41.27,71.94
2024-01-13,03:30:00,24.94,64.61,76.89
2024-01-13,04:00:00,25.24,60.57,77.43
2024-01-13,04:30:00,25.54,73.21,77.97
2024-01-13,05:00:00,25.72,64.5,78.3
2024-01-13,05:30:00,27.05,62.31,80.69
2024-01-13,06:00:00,26.9,62.29,80.42
2024-01-13,06:30:00,25.2,47.18,77.36
2024-01-13,07:00:00,25.27,63.51,77.49
2024-01-13,07:30:00,24.71,63.2,76.48
2024-01-13,08:00:00,22.21,75.74,71.98
2024-01-13,08:30:00,23.57,47.57,74.43
2024-01-13,09:00:00,27.7,66.02,81.86
2024-01-13,09:30:00,24.69,48.3,76.44
2024-01-13,10:00:00,24.45,41.52,76.01
2024-01-13,10:30:00,23.78,58.48,74.8
2024-01-13,11:00:00,23.76,55.74,74.77
2024-01-13,11:30:00,25.95,74.94,78.71
2024-01-13,12:00:00,22.62,40.84,72.72
2024-01-13,12:30:00,22.14,70.43,71.85
2024-01-13,13:00:00,27.02,45.59,80.64
2024-01-13,13:30:00,27.15,63.48,80.87
2024-01-13,14:00:00,27.5,77.45,81.5
2024-01-13,14:30:00,26.82,55.54,80.28
2024-01-13,15:00:00,27.15,43.03,80.87
2024-01-13,15:30:00,23.92,51.95,75.06
2024-01-13,16:00:00,23.29,52.38,73.92
2024-01-13,16:30:00,24.96,70.55,76.93
2024-01-13,17:00:00,25.11,72.04,77.2
2024-01-13,17:30:00,22.93,69.22,73.27
2024-01-13,18:00:00,25.56,79.65,78.01
2024-01-13,18:30:00,22.43,50.68,72.37
2024-01-13,19:00:00,23.84,78.21,74.91
2024-01-13,19:30:00,26.78,63.86,80.2
2024-01-13,20:00:00,27.02,57.32,80.64
2024-01-13,20:30:00,26.3,44.85,79.34
2024-01-13,21:00:00,24.16,54.83,75.49
2024-01-13,21:30:00,26.74,57.1,80.13
2024-01-13,22:00:00,26.49,44.66,79.68
2024-01-13,22:30:00,27.81,73.26,82.06
2024-01-13,23:00:00,22.19,51.93,71.94
2024-01-13,23:30:00,23.08,72.67,73.54
2024-01-14,00:00:00,25.91,48.22,78.64
2024-01-14,00:30:00,27.8,52.44,82.04
2024-01-14,01:00:00,23.95,63.27,75.11
2024-01-14,01:30:00,24.87,73.78,76.77
2024-01-14,02:00:00,22.9,50.81,73.22
2024-01-14,02:30:00,26.67,58.84,80.01
2024-01-14,03:00:00,26.68,49.61,80.02
2024-01-14,03:30:00,26.25,57.86,79.25
2024-01-14,04:00:00,26.3,77.23,79.34
2024-01-14,04:30:00,27.58,44.2,81.64
2024-01-14,05:00:00,26.04,72.01,78.87
2024-01-14,05:30:00,23.83,51.62,74.89
2024-01-14,06:00:00,25.84,45.88,78.51
2024-01-14,06:30:00,26.07,49.52,78.93
2024-01-14,07:00:00,24.35,61.01,75.83
2024-01-14,07:30:00,26.2,44.16,79.16
2024-01-14,08:00:00,26.82,52.12,80.28
2024-01-14,08:30:00,26.09,77.69,78.96
2024-01-14,09:00:00,22.5,42.33,72.5
2024-01-14,09:30:00,26.49,43.38,79.68
2024-01-14,10:00:00,26.61,55.21,79.9
2024-01-14,10:30:00,23.93,62.19,75.07
2024-01-14,11:00:00,22.92,51.28,73.26
2024-01-14,11:30:00,26.31,70.12,79.36
2024-01-14,12:00:00,24.91,67.33,76.84
2024-01-14,12:30:00,27.29,74.98,81.12
2024-01-14,13:00:00,24.57,77.78,76.23
2024-01-14,13:30:00,24.63,52.71,76.33
2024-01-14,14:00:00,27.68,58.67,81.82
2024-01-14,14:30:00,23.2,65.98,73.76
2024-01-14,15:00:00,25.89,68.76,78.6
2024-01-14,15:30:00,26.44,58.82,79.59
2024-01-14,16:00:00,23.34,53.52,74.01
2024-01-14,16:30:00,23.97,59.64,75.15
2024-01-14,17:00:00,27.32,45.41,81.18
2024-01-14,17:30:00,25.73,57.04,78.31
2024-01-14,18:00:00,23.42,46.19,74.16
2024-01-14,18:30:00,27.44,68.87,81.39
2024-01-14,19:00:00,27.79,48.86,82.02
2024-01-14,19:30:00,26.24,65.42,79.23
2024-01-14,20:00:00,22.06,63.38,71.71
2024-01-14,20:30:00,27.99,69.95,82.38
2024-01-14,21:00:00,23.01,47.74,73.42
2024-01-14,21:30:00,26.08,68.26,78.94
2024-01-14,22:00:00,23.72,48.27,74.7
2024-01-14,22:30:00,26.28,57.33,79.3
2024-01-14,23:00:00,26.64,43.52,79.95
2024-01-14,23:30:00,22.58,51.57,72.64
2024-01-15,00:00:00,24.88,76.73,76.78
2024-01-15,00:30:00,24.9,44.5,76.82
2024-01-15,01:00:00,22.43,51.94,72.37
2024-01-15,01:30:00,22.07,72.51,71.73
2024-01-15,02:00:00,22.94,77.43,73.29
2024-01-15,02:30:00,24.71,65.89,76.48
2024-01-15,03:00:00,23.01,63.54,73.42
2024-01-15,03:30:00,22.18,51.8,71.92
2024-01-15,04:00:00,27.06,49.69,80.71
2024-01-15,04:30:00,22.3,70.51,72.14
2024-01-15,05:00:00,23.14,72.11,73.65
2024-01-15,05:30:00,26.4,67.27,79.52
2024-01-15,06:00:00,25.66,71.44,78.19
2024-01-15,06:30:00,26.7,70.18,80.06
2024-01-15,07:00:00,24.43,78.38,75.97
2024-01-15,07:30:00,26.27,75.38,79.29
2024-01-15,08:00:00,23.29,79.7,73.92
2024-01-15,08:30:00,24.23,43.36,75.61
2024-01-15,09:00:00,22.26,72.39,72.07
2024-01-15,09:30:00,26.17,64.22,79.11
2024-01-15,10:00:00,23.83,72.82,74.89
2024-01-15,10:30:00,22.03,74.6,71.65
2024-01-15,11:00:00,24.48,45.7,76.06
2024-01-15,11:30:00,24.66,45.12,76.39
2024-01-15,12:00:00,27.37,77.64,81.27
2024-01-15,12:30:00,22.83,57.43,73.09
2024-01-15,13:00:00,25.14,69.39,77.25
2024-01-15,13:30:00,22.25,51.66,72.05
2024-01-15,14:00:00,25.91,74.19,78.64
2024-01-15,14:30:00,26.92,60.29,80.46
2024-01-15,15:00:00,26.5,59.55,79.7
2024-01-15,15:30:00,27.71,47.94,81.88
2024-01-15,16:00:00,23.82,58.34,74.88
2024-01-15,16:30:00,25.04,47.34,77.07
2024-01-15,17:00:00,27.38,68.29,81.28
2024-01-15,17:30:00,23.54,57.82,74.37
2024-01-15,18:00:00,25.71,42.97,78.28
2024-01-15,18:30:00,25.52,51.69,77.94
2024-01-15,19:00:00,26.3,45.31,79.34
2024-01-15,19:30:00,25.74,74.24,78.33
2024-01-15,20:00:00,25.3,55.54,77.54
2024-01-15,20:30:00,23.08,77.34,73.54
2024-01-15,21:00:00,22.18,66.93,71.92
2024-01-15,21:30:00,27.07,56.59,80.73
2024-01-15,22:00:00,22.7,58.06,72.86
2024-01-15,22:30:00,27.22,77.59,81.0
2024-01-15,23:00:00,26.32,41.64,79.38
2024-01-15,23:30:00,22.1,66.26,71.78
2024-01-16,00:00:00,23.51,77.36,74.32
2024-01-16,00:30:00,25.64,41.64,78.15
2024-01-16,01:00:00,25.72,57.7,78.3
2024-01-16,01:30:00,27.46,60.58,81.43
2024-01-16,02:00:00,22.86,76.13,73.15
2024-01-16,02:30:00,23.16,66.96,73.69
2024-01-16,03:00:00,27.84,49.06,82.11
2024-01-16,03:30:00,27.38,67.03,81.28
2024-01-16,04:00:00,25.57,47.75,78.03
2024-01-16,04:30:00,26.02,62.37,78.84
2024-01-16,05:00:00,25.61,42.05,78.1
2024-01-16,05:30:00,25.03,47.84,77.05
2024-01-16,06:00:00,24.25,64.7,75.65
2024-01-16,06:30:00,24.83,59.06,76.69
2024-01-16,07:00:00,24.62,56.26,76.32
2024-01-16,07:30:00,25.3,72.42,77.54
2024-01-16,08:00:00,26.79,41.94,80.22
2024-01-16,08:30:00,26.09,64.11,78.96
2024-01-16,09:00:00,22.66,79.39,72.79
2024-01-16,09:30:00,24.68,57.73,76.42
2024-01-16,10:00:00,26.23,76.39,79.21
2024-01-16,10:30:00,25.76,77.44,78.37
2024-01-16,11:00:00,26.93,49.92,80.47
2024-01-16,11:30:00,23.92,66.38,75.06
2024-01-16,12:00:00,24.83,73.87,76.69
2024-01-16,12:30:00,25.45,62.66,77.81
2024-01-16,13:00:00,23.22,60.0,73.8
2024-01-16,13:30:00,22.34,55.55,72.21
2024-01-16,14:00:00,24.91,79.98,76.84
2024-01-16,14:30:00,23.34,50.99,74.01
2024-01-16,15:00:00,25.83,49.27,78.49
2024-01-16,15:30:00,27.21,76.33,80.98
2024-01-16,16:00:00,26.09,62.33,78.96
2024-01-16,16:30:00,25.67,57.13,78.21
2024-01-16,17:00:00,25.88,75.45,78.58
2024-01-16,17:30:00,27.01,43.04,80.62
2024-01-16,18:00:00,25.9,44.88,78.62
2024-01-16,18:30:00,24.48,66.39,76.06
2024-01-16,19:00:00,23.8,61.21,74.84
2024-01-16,19:30:00,22.78,54.72,73.0
2024-01-16,20:00:00,26.27,52.19,79.29
2024-01-16,20:30:00,24.84,64.05,76.71
2024-01-16,21:00:00,27.17,72.84,80.91
2024-01-16,21:30:00,24.08,69.18,75.34
2024-01-16,22:00:00,26.48,73.93,79.66
2024-01-16,22:30:00,24.35,45.96,75.83
2024-01-16,23:00:00,24.84,68.6,76.71
2024-01-16,23:30:00,22.16,47.04,71.89
2024-01-17,00:00:00,25.91,64.47,78.64
2024-01-17,00:30:00,22.54,73.27,72.57
2024-01-17,01:00:00,24.0,68.8,75.2
2024-01-17,01:30:00,26.45,71.18,79.61
2024-01-17,02:00:00,25.62,79.66,78.12
2024-01-17,02:30:00,22.85,76.5,73.13
2024-01-17,03:00:00,22.66,46.5,72.79
2024-01-17,03:30:00,22.87,45.6,73.17
2024-01-17,04:00:00,22.59,58.8,72.66
2024-01-17,04:30:00,25.42,59.44,77.76
2024-01-17,05:00:00,22.5,65.53,72.5
2024-01-17,05:30:00,23.71,41.88,74.68
2024-01-17,06:00:00,26.23,50.92,79.21
2024-01-17,06:30:00,23.54,78.29,74.37
2024-01-17,07:00:00,22.94,70.12,73.29
2024-01-17,07:30:00,26.09,62.61,78.96
2024-01-17,08:00:00,22.44,55.76,72.39
2024-01-17,08:30:00,23.37,59.58,74.07
2024-01-17,09:00:00,22.49,61.33,72.48
2024-01-17,09:30:00,22.71,53.16,72.88
2024-01-17,10:00:00,25.54,78.36,77.97
2024-01-17,10:30:00,26.99,79.04,80.58
2024-01-17,11:00:00,24.01,41.3,75.22
2024-01-17,11:30:00,27.28,54.07,81.1
2024-01-17,12:00:00,22.91,59.75,73.24
2024-01-17,12:30:00,25.25,54.57,77.45
2024-01-17,13:00:00,24.03,51.44,75.25
2024-01-17,13:30:00,22.5,69.57,72.5
2024-01-17,14:00:00,25.75,64.87,78.35
2024-01-17,14:30:00,25.81,76.45,78.46
2024-01-17,15:00:00,25.87,74.23,78.57
2024-01-17,15:30:00,27.83,64.62,82.09
2024-01-17,16:00:00,26.64,79.35,79.95
2024-01-17,16:30:00,26.27,72.5,79.29
2024-01-17,17:00:00,24.01,52.12,75.22
2024-01-17,17:30:00,25.27,40.4,77.49
2024-01-17,18:00:00,26.02,56.4,78.84
2024-01-17,18:30:00,24.3,46.98,75.74
2024-01-17,19:00:00,27.33,68.96,81.19
2024-01-17,19:30:00,26.47,69.21,79.65
2024-01-17,20:00:00,22.63,52.82,72.73
2024-01-17,20:30:00,25.04,73.02,77.07
2024-01-17,21:00:00,22.39,64.67,72.3
2024-01-17,21:30:00,23.42,68.58,74.16
2024-01-17,22:00:00,22.55,66.14,72.59
2024-01-17,22:30:00,24.56,76.28,76.21
2024-01-17,23:00:00,27.93,68.24,82.27
2024-01-17,23:30:00,26.64,61.5,79.95
2024-01-18,00:00:00,27.9,62.42,82.22
2024-01-18,00:30:00,26.9,78.97,80.42
2024-01-18,01:00:00,25.14,41.72,77.25
2024-01-18,01:30:00,24.77,51.39,76.59
2024-01-18,02:00:00,24.93,45.4,76.87
2024-01-18,02:30:00,27.18,74.01,80.92
2024-01-18,03:00:00,23.52,78.96,74.34
2024-01-18,03:30:00,22.88,62.26,73.18
2024-01-18,04:00:00,24.97,79.4,76.95
2024-01-18,04:30:00,27.72,60.17,81.9
2024-01-18,05:00:00,23.64,43.95,74.55
2024-01-18,05:30:00,25.8,54.72,78.44
2024-01-18,06:00:00,25.09,68.62,77.16
2024-01-18,06:30:00,26.02,64.49,78.84
2024-01-18,07:00:00,24.05,67.91,75.29
2024-01-18,07:30:00,26.0,79.79,78.8
2024-01-18,08:00:00,27.93,56.83,82.27
2024-01-18,08:30:00,23.03,46.59,73.45
2024-01-18,09:00:00,24.52,71.29,76.14
2024-01-18,09:30:00,27.48,58.89,81.46
2024-01-18,10:00:00,25.89,59.34,78.6
2024-01-18,10:30:00,22.55,41.02,72.59
2024-01-18,11:00:00,27.48,55.66,81.46
2024-01-18,11:30:00,24.55,60.18,76.19
2024-01-18,12:00:00,25.7,64.83,78.26
2024-01-18,12:30:00,22.36,58.36,72.25
2024-01-18,13:00:00,22.37,47.31,72.27
2024-01-18,13:30:00,23.56,48.35,74.41
2024-01-18,14:00:00,27.25,42.47,81.05
2024-01-18,14:30:00,25.81,65.12,78.46
2024-01-18,15:00:00,26.97,63.43,80.55
2024-01-18,15:30:00,26.01,51.65,78.82
2024-01-18,16:00:00,23.6,62.69,74.48
2024-01-18,16:30:00,25.77,40.26,78.39
2024-01-18,17:00:00,24.43,49.27,75.97
2024-01-18,17:30:00,24.87,42.73,76.77
2024-01-18,18:00:00,25.35,49.17,77.63
2024-01-18,18:30:00,22.8,71.54,73.04
2024-01-18,19:00:00,25.77,69.41,78.39
2024-01-18,19:30:00,24.16,74.74,75.49
2024-01-18,20:00:00,22.18,68.3,71.92
2024-01-18,20:30:00,23.5,59.38,74.3
2024-01-18,21:00:00,23.31,65.24,73.96
2024-01-18,21:30:00,22.94,63.54,73.29
2024-01-18,22:00:00,27.99,53.61,82.38
2024-01-18,22:30:00,27.09,73.75,80.76
2024-01-18,23:00:00,26.94,79.05,80.49
2024-01-18,23:30:00,26.75,43.07,80.15
2024-01-19,00:00:00,27.06,47.22,80.71
2024-01-19,00:30:00,24.74,43.47,76.53
2024-01-19,01:00:00,25.52,73.91,77.94
2024-01-19,01:30:00,23.32,61.24,73.98
2024-01-19,02:00:00,25.55,45.86,77.99
2024-01-19,02:30:00,26.84,44.25,80.31
2024-01-19,03:00:00,22.94,64.09,73.29
2024-01-19,03:30:00,24.41,66.06,75.94
2024-01-19,04:00:00,27.16,76.5,80.89
2024-01-19,04:30:00,26.34,62.47,79.41
2024-01-19,05:00:00,27.05,72.55,80.69
2024-01-19,05:30:00,26.58,69.36,79.84
2024-01-19,06:00:00,25.17,50.05,77.31
2024-01-19,06:30:00,26.57,43.99,79.83
2024-01-19,07:00:00,26.65,64.03,79.97
2024-01-19,07:30:00,26.92,70.33,80.46
2024-01-19,08:00:00,23.95,40.36,75.11
2024-01-19,08:30:00,23.96,74.32,75.13
2024-01-19,09:00:00,27.27,75.15,81.09
2024-01-19,09:30:00,27.55,58.43,81.59
2024-01-19,10:00:00,25.0,64.55,77.0
2024-01-19,10:30:00,24.88,66.66,76.78
2024-01-19,11:00:00,25.45,73.23,77.81
2024-01-19,11:30:00,27.46,62.74,81.43
2024-01-19,12:00:00,24.27,58.02,75.69
2024-01-19,12:30:00,25.39,59.53,77.7
2024-01-19,13:00:00,25.96,69.37,78.73
2024-01-19,13:30:00,26.04,51.51,78.87
2024-01-19,14:00:00,22.75,51.6,72.95
2024-01-19,14:30:00,26.96,41.53,80.53
2024-01-19,15:00:00,25.45,75.5,77.81
2024-01-19,15:30:00,24.9,47.43,76.82
2024-01-19,16:00:00,26.52,50.84,79.74
2024-01-19,16:30:00,27.76,69.21,81.97
2024-01-19,17:00:00,23.86,61.11,74.95
2024-01-19,17:30:00,23.26,55.26,73.87
2024-01-19,18:00:00,25.22,46.49,77.4
2024-01-19,18:30:00,26.55,62.84,79.79
2024-01-19,19:00:00,27.9,53.6,82.22
2024-01-19,19:30:00,23.48,73.51,74.26
2024-01-19,20:00:00,26.42,45.61,79.56
2024-01-19,20:30:00,23.24,76.15,73.83
2024-01-19,21:00:00,27.6,46.73,81.68
2024-01-19,21:30:00,27.12,78.37,80.82
2024-01-19,22:00:00,27.61,50.46,81.7
2024-01-19,22:30:00,27.73,63.92,81.91
2024-01-19,23:00:00,25.46,48.97,77.83
2024-01-19,23:30:00,23.54,72.17,74.37
2024-01-20,00:00:00,22.55,76.59,72.59
2024-01-20,00:30:00,24.55,47.47,76.19
2024-01-20,01:00:00,24.64,66.27,76.35
2024-01-20,01:30:00,24.26,46.25,75.67
2024-01-20,02:00:00,27.51,66.18,81.52
2024-01-20,02:30:00,24.23,74.68,75.61
2024-01-20,03:00:00,26.11,58.61,79.0
2024-01-20,03:30:00,22.94,79.58,73.29
2024-01-20,04:00:00,23.86,58.32,74.95
2024-01-20,04:30:00,23.05,58.41,73.49
2024-01-20,05:00:00,27.78,53.07,82.0
2024-01-20,05:30:00,24.4,68.1,75.92
2024-01-20,06:00:00,22.98,66.54,73.36
2024-01-20,06:30:00,23.1,61.8,73.58
2024-01-20,07:00:00,26.73,44.45,80.11
2024-01-20,07:30:00,23.7,46.63,74.66
2024-01-20,08:00:00,23.39,43.53,74.1
2024-01-20,08:30:00,27.5,77.18,81.5
2024-01-20,09:00:00,25.04,63.76,77.07
2024-01-20,09:30:00,22.91,43.49,73.24
2024-01-20,10:00:00,25.44,62.82,77.79
2024-01-20,10:30:00,27.56,60.68,81.61
2024-01-20,11:00:00,24.4,60.4,75.92
2024-01-20,11:30:00,22.58,56.6,72.64
2024-01-20,12:00:00,25.2,62.99,77.36
2024-01-20,12:30:00,22.1,58.15,71.78
2024-01-20,13:00:00,25.33,59.85,77.59
2024-01-20,13:30:00,27.39,77.34,81.3
2024-01-20,14:00:00,24.39,42.48,75.9
2024-01-20,14:30:00,25.42,58.34,77.76
2024-01-20,15:00:00,22.61,65.51,72.7
2024-01-20,15:30:00,25.79,68.19,78.42
2024-01-20,16:00:00,22.6,79.41,72.68
2024-01-20,16:30:00,22.63,70.32,72.73
2024-01-20,17:00:00,27.54,71.67,81.57
2024-01-20,17:30:00,24.04,41.38,75.27
2024-01-20,18:00:00,26.74,61.67,80.13
2024-01-20,18:30:00,22.01,79.42,71.62
2024-01-20,19:00:00,25.78,60.7,78.4
2024-01-20,19:30:00,26.25,42.91,79.25
2024-01-20,20:00:00,25.12,57.33,77.22
2024-01-20,20:30:00,24.14,79.84,75.45
2024-01-20,21:00:00,25.45,50.27,77.81
2024-01-20,21:30:00,23.9,66.73,75.02
2024-01-20,22:00:00,22.93,71.7,73.27
2024-01-20,22:30:00,22.01,65.56,71.62
2024-01-20,23:00:00,23.7,76.85,74.66
2024-01-20,23:30:00,27.9,58.41,82.22
2024-01-21,00:00:00,26.83,79.42,80.29
2024-01-21,00:30:00,23.98,65.76,75.16
2024-01-21,01:00:00,24.9,65.72,76.82
2024-01-21,01:30:00,22.35,55.86,72.23
2024-01-21,02:00:00,25.2,75.59,77.36
2024-01-21,02:30:00,23.09,64.48,73.56
2024-01-21,03:00:00,27.74,50.27,81.93
2024-01-21,03:30:00,25.98,66.58,78.76
2024-01-21,04:00:00,24.26,55.91,75.67
2024-01-21,04:30:00,23.01,69.78,73.42
2024-01-21,05:00:00,27.87,75.34,82.17
2024-01-21,05:30:00,27.04,56.39,80.67
2024-01-21,06:00:00,22.88,79.94,73.18
2024-01-21,06:30:00,22.58,51.17,72.64
2024-01-21,07:00:00,26.33,41.33,79.39
2024-01-21,07:30:00,24.27,65.09,75.69
2024-01-21,08:00:00,22.98,74.86,73.36
2024-01-21,08:30:00,22.32,46.27,72.18
2024-01-21,09:00:00,23.87,60.12,74.97
2024-01-21,09:30:00,25.71,75.23,78.28
2024-01-21,10:00:00,24.79,48.04,76.62
2024-01-21,10:30:00,27.76,40.47,81.97
2024-01-21,11:00:00,22.69,75.81,72.84
2024-01-21,11:30:00,25.62,53.15,78.12
2024-01-21,12:00:00,25.92,71.51,78.66
2024-01-21,12:30:00,26.33,60.15,79.39
2024-01-21,13:00:00,23.29,63.2,73.92
2024-01-21,13:30:00,23.85,78.04,74.93
2024-01-21,14:00:00,27.09,54.28,80.76
2024-01-21,14:30:00,22.67,53.09,72.81
2024-01-21,15:00:00,25.96,69.45,78.73
2024-01-21,15:30:00,24.81,55.8,76.66
2024-01-21,16:00:00,24.97,60.72,76.95
2024-01-21,16:30:00,27.66,57.6,81.79
2024-01-21,17:00:00,27.14,61.34,80.85
2024-01-21,17:30:00,23.09,58.29,73.56
2024-01-21,18:00:00,23.78,40.9,74.8
2024-01-21,18:30:00,23.04,53.01,73.47
2024-01-21,19:00:00,24.9,74.56,76.82
2024-01-21,19:30:00,24.1,75.44,75.38
2024-01-21,20:00:00,23.4,69.26,74.12
2024-01-21,20:30:00,25.89,45.07,78.6
2024-01-21,21:00:00,26.96,51.36,80.53
2024-01-21,21:30:00,23.69,77.65,74.64
2024-01-21,22:00:00,23.69,47.1,74.64
2024-01-21,22:30:00,25.5,70.59,77.9
2024-01-21,23:00:00,26.27,54.89,79.29
2024-01-21,23:30:00,25.01,58.94,77.02
2024-01-22,00:00:00,22.15,46.32,71.87
2024-01-22,00:30:00,25.51,60.82,77.92
2024-01-22,01:00:00,27.29,67.68,81.12
2024-01-22,01:30:00,28.0,70.69,82.4
2024-01-22,02:00:00,24.62,51.6,76.32
2024-01-22,02:30:00,27.36,79.45,81.25
2024-01-22,03:00:00,24.28,53.68,75.7
2024-01-22,03:30:00,26.46,70.47,79.63
2024-01-22,04:00:00,24.25,66.4,75.65
2024-01-22,04:30:00,27.49,55.53,81.48
2024-01-22,05:00:00,23.48,47.25,74.26
2024-01-22,05:30:00,26.99,57.06,80.58
2024-01-22,06:00:00,25.87,65.85,78.57
2024-01-22,06:30:00,23.17,69.42,73.71
2024-01-22,07:00:00,26.34,63.89,79.41
2024-01-22,07:30:00,25.7,74.3,78.26
2024-01-22,08:00:00,23.95,49.55,75.11
2024-01-22,08:30:00,27.82,63.16,82.08
2024-01-22,09:00:00,22.71,61.24,72.88
2024-01-22,09:30:00,22.18,40.13,71.92
2024-01-22,10:00:00,22.57,46.27,72.63
2024-01-22,10:30:00,23.36,47.7,74.05
2024-01-22,11:00:00,25.87,48.49,78.57
2024-01-22,11:30:00,25.48,59.14,77.86
2024-01-22,12:00:00,27.92,50.9,82.26
2024-01-22,12:30:00,23.09,70.98,73.56
2024-01-22,13:00:00,25.92,64.88,78.66
2024-01-22,13:30:00,23.84,51.98,74.91
2024-01-22,14:00:00,25.14,41.17,77.25
2024-01-22,14:30:00,24.27,78.91,75.69
2024-01-22,15:00:00,27.38,63.78,81.28
2024-01-22,15:30:00,26.25,79.09,79.25
2024-01-22,16:00:00,27.9,50.76,82.22
2024-01-22,16:30:00,27.22,56.16,81.0
2024-01-22,17:00:00,22.27,58.0,72.09
2024-01-22,17:30:00,27.61,50.06,81.7
2024-01-22,18:00:00,22.35,79.24,72.23
2024-01-22,18:30:00,22.79,68.59,73.02
2024-01-22,19:00:00,27.99,55.25,82.38
2024-01-22,19:30:00,26.93,63.59,80.47
2024-01-22,20:00:00,25.93,40.82,78.67
2024-01-22,20:30:00,25.69,66.92,78.24
2024-01-22,21:00:00,23.33,57.08,73.99
2024-01-22,21:30:00,22.35,69.99,72.23
2024-01-22,22:00:00,26.0,66.38,78.8
2024-01-22,22:30:00,25.47,64.42,77.85
2024-01-22,23:00:00,27.83,76.17,82.09
2024-01-22,23:30:00,22.76,44.98,72.97
2024-01-23,00:00:00,23.07,61.87,73.53
2024-01-23,00:30:00,23.82,68.47,74.88
2024-01-23,01:00:00,22.75,72.97,72.95
2024-01-23,01:30:00,24.69,41.58,76.44
2024-01-23,02:00:00,25.88,42.33,78.58
2024-01-23,02:30:00,22.66,49.69,72.79
2024-01-23,03:00:00,26.07,64.0,78.93
2024-01-23,03:30:00,24.65,50.87,76.37
2024-01-23,04:00:00,25.88,53.48,78.58
2024-01-23,04:30:00,25.55,74.52,77.99
2024-01-23,05:00:00,26.81,54.09,80.26
2024-01-23,05:30:00,27.1,61.88,80.78
2024-01-23,06:00:00,25.18,62.98,77.32
2024-01-23,06:30:00,25.23,42.5,77.41
2024-01-23,07:00:00,23.28,49.5,73.9
2024-01-23,07:30:00,22.23,58.87,72.01
2024-01-23,08:00:00,26.22,74.25,79.2
2024-01-23,08:30:00,27.94,76.59,82.29
2024-01-23,09:00:00,23.96,74.95,75.13
2024-01-23,09:30:00,23.49,75.21,74.28
2024-01-23,10:00:00,25.36,66.02,77.65
2024-01-23,10:30:00,26.87,71.7,80.37
2024-01-23,11:00:00,27.27,71.1,81.09
2024-01-23,11:30:00,22.89,78.0,73.2
2024-01-23,12:00:00,22.67,61.07,72.81
2024-01-23,12:30:00,24.23,44.45,75.61
2024-01-23,13:00:00,22.89,55.92,73.2
2024-01-23,13:30:00,27.1,42.31,80.78
2024-01-23,14:00:00,23.61,51.59,74.5
2024-01-23,14:30:00,22.05,75.19,71.69
2024-01-23,15:00:00,26.27,74.5,79.29
2024-01-23,15:30:00,27.73,64.37,81.91
2024-01-23,16:00:00,23.05,53.4,73.49
2024-01-23,16:30:00,24.48,45.74,76.06
2024-01-23,17:00:00,23.59,50.86,74.46
2024-01-23,17:30:00,22.49,78.7,72.48
2024-01-23,18:00:00,25.22,61.39,77.4
2024-01-23,18:30:00,26.42,76.35,79.56
2024-01-23,19:00:00,26.65,74.86,79.97
2024-01-23,19:30:00,27.6,42.61,81.68
2024-01-23,20:00:00,23.18,52.62,73.72
2024-01-23,20:30:00,23.39,68.18,74.1
2024-01-23,21:00:00,25.46,54.15,77.83
2024-01-23,21:30:00,22.57,60.12,72.63
2024-01-23,22:00:00,24.71,51.77,76.48
2024-01-23,22:30:00,22.3,69.96,72.14
2024-01-23,23:00:00,27.44,73.69,81.39
2024-01-23,23:30:00,24.24,74.28,75.63
2024-01-24,00:00:00,24.66,76.35,76.39
2024-01-24,00:30:00,26.92,42.04,80.46
2024-01-24,01:00:00,27.21,72.07,80.98
2024-01-24,01:30:00,27.65,73.85,81.77
2024-01-24,02:00:00,26.87,78.06,80.37
2024-01-24,02:30:00,26.14,40.95,79.05
2024-01-24,03:00:00,22.06,52.7,71.71
2024-01-24,03:30:00,25.62,68.1,78.12
2024-01-24,04:00:00,25.77,55.64,78.39
2024-01-24,04:30:00,25.94,43.46,78.69
2024-01-24,05:00:00,22.3,74.88,72.14
2024-01-24,05:30:00,27.02,52.1,80.64
2024-01-24,06:00:00,24.89,72.59,76.8
